OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
CWSD,Centennial Water and Sanitation District  (Colorado),CWSD-L04,10190002,39.58195,-105.0311166,8,5
CWSD,Centennial Water and Sanitation District  (Colorado),CWSD-L05,10190002,39.6327833,-105.01555,8,5
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA01,2070010,38.91852222,-76.94206111,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA08,2070010,38.89774444,-76.96216667,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA14,2070010,38.87720278,-76.97490278,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA21,2070010,38.86988056,-77.00484444,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA29,2070010,38.85305,-77.02276111,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA30,2070010,38.93264722,-76.93930556,24,33
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS10,2070010,38.90271111,-77.06891944,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS21,2070010,38.87591667,-77.04299722,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS29,2070010,38.85075278,-77.02351111,11,1
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PWC04,2070010,38.87158333,-77.02119722,11,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0002,20080000,21.94056,-160.14444,15,7
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0004,20070000,21.95139,-159.6725,15,7
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0014,20060000,21.46972,-157.78305,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0015,20060000,21.45139,-157.79973,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0018,20060000,21.435,-157.77806,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0021,20060000,21.31083,-157.89055,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0022,20060000,21.33889,-157.68361,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0025,20060000,21.27056,-157.72833,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0027,20020000,20.91917,-156.48,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0028,20020000,20.90722,-156.45917,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0029,20020000,20.89806,-156.46889,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0031,20020000,20.79,-156.49889,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0032,20020000,20.93611,-156.26862,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0033,20020000,20.77583,-156.4725,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0034,20020000,20.76444,-156.46584,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0035,20020000,20.70639,-155.99361,15,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0036,20010000,20.11722,-155.88722,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0037,20010000,20.0375,-155.83945,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0038,20010000,20.01722,-155.83972,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0039,20010000,19.98195,-155.845,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0040,20010000,19.97639,-155.83806,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0041,20010000,19.94333,-155.87,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0044,20010000,19.8725,-155.10333,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0045,20010000,19.77222,-155.08362,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0046,20010000,19.75639,-155.09056,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0047,20010000,19.75028,-155.07195,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0049,20010000,19.735,-155.07944,15,1
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0053,20060000,21.38306,-157.98944,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0056,20060000,21.37889,-157.9875,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0058,20060000,21.36889,-157.97333,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0059,20060000,21.37889,-157.96083,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0060,20060000,21.34917,-157.98694,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0062,20060000,21.37361,-157.95167,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0063,20060000,21.36,-157.95806,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0064,20060000,21.375,-157.94667,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0066,20060000,21.36528,-157.94611,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0068,20060000,21.34361,-157.96583,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0070,20060000,21.32778,-157.96778,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0073,20060000,21.29306,-157.8575,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0075,20060000,21.30694,-157.90528,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0079,20060000,21.31139,-157.86639,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-HI02-0080,20060000,21.30861,-157.87306,15,3
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0001,17100101,48.32,-124.68,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0002,17100101,48.3183333,-124.6688889,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0003,17100101,48.3055556,-124.6711111,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0006,17110021,48.1491667,-123.6330556,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0007,17110021,48.1497222,-123.6025,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0008,17110021,48.1408333,-123.6155556,53,9
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0011,17110020,48.0580556,-122.9052778,53,31
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0012,17110020,48.0211111,-122.8594444,53,31
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0013,17110020,48.0091667,-122.8486111,53,31
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0023,17100105,46.9405556,-124.1036111,53,27
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0025,17100105,46.9677778,-123.8580556,53,27
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0026,17100105,46.9186111,-124.0661111,53,27
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0030,17100106,46.715,-124.045,53,49
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0033,17100106,46.6488889,-124.0122222,53,49
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0036,17100106,46.4211111,-123.97,53,49
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0042,17080006,46.2630556,-123.9980556,41,7
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-WA99-0046,17080006,46.2863889,-123.7286111,53,49
ENVIROB1_WQX,Confederated Tribes of the Colville Reservation,ENVIROB1_WQX-GLD84B,,48.377,118.915,53,47
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-040851385,4030204,44.539167,-88.01,55,9
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-040860041,4030101,43.747222,-87.709167,55,117
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-04087170,4040002,43.024444,-87.898333,55,79
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-04102533,4050001,42.113333,-86.485278,26,21
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-04108660,4050003,42.651389,-86.106667,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-04120250,4050006,43.060278,-86.240278,26,139
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140,4060200,44.683889,-87.273056,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180,4060200,44.683056,-87.224722,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-240,4060200,43.349444,-87.169722,55,89
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-280,4060200,43.354444,-87.247222,55,89
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-310,4060200,42.701667,-86.230278,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-340,4060200,42.689444,-86.315,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-380,4060200,42.684722,-86.4575,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER32,4120200,42.08159827,-81.01184149,39,85
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER36,4120200,41.93742494,-81.4757088,39,85
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER43,4120200,41.80094922,-81.94928993,39,35
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER58,4120200,41.68684711,-82.90979924,39,123
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER59,4120200,41.72658411,-83.13795606,39,95
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER60,4120200,41.89153824,-83.19503796,39,95
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER78M,4120200,42.10792198,-81.25033363,39,85
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ER95B,4120200,42.03321031,-80.90058065,39,7
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-GB24M,4060200,45.49367876,-87.03522298,26,41
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU09,4080300,43.63232552,-82.30733109,26,151
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU15M,4080300,44.00089729,-82.35210391,26,63
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU27,4080300,44.19837068,-82.50348418,26,69
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU32,4080300,44.45313016,-82.34143242,26,69
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU37,4080300,44.76167905,-82.78242769,26,1
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU45M,4080300,45.1170128,-82.98608796,26,7
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU53,4080300,45.44992911,-82.91519888,26,141
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU54M,4080300,45.51668098,-83.46372623,26,141
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU61,4080300,45.74979567,-83.9166307,26,141
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU95B,4080300,44.13214971,-82.83351224,26,63
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU97B,4080300,44.91636989,-83.16666674,26,7
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-HU98B,4080300,43.94156861,-83.58803179,26,11
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MB72M,4060200,45.805556,-84.916667,26,47
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI05,4060200,41.99999318,-87.41663668,17,31
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI11,4060200,42.39713142,-87.00015844,26,159
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI17,4060200,42.73334812,-87.41678018,55,101
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI18M,4060200,42.73334855,-87.0001065,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI19,4060200,42.85712078,-86.61970849,26,139
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI23,4060200,43.12001712,-86.99991089,26,121
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI27M,4060200,43.60300871,-86.95804612,26,127
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI30B,4060200,43.93334788,-86.56705212,26,105
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI31B,4060200,43.93531733,-87.61645524,55,71
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI32,4060200,44.14008748,-87.23352356,55,71
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI34,4060200,44.09018799,-86.76663987,26,105
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI40,4060200,44.75994539,-86.966541,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI41M,4060200,44.76994015,-86.74333304,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI42B,4060200,44.76806763,-87.22654444,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI46B,4060200,43.07635009,-86.62646281,26,139
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI47,4060200,45.17805533,-86.39302652,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI48B,4060200,42.68340615,-86.30985985,26,5
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI49B,4060200,45.45280699,-87.02484892,26,41
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI50B,4060200,45.07800806,-87.4110963,55,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI51B,4060200,45.18334658,-86.10008146,26,89
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI52B,4060200,45.79562233,-86.0445125,26,153
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-MI53B,4060200,45.43337213,-85.21668473,26,29
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ON55M,4150200,43.43083939,-77.43839086,36,55
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ON64B,4150200,43.58337616,-76.33038168,36,75
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ON65B,4150200,43.29481827,-76.94836961,36,117
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-ON67B,4150200,43.35071175,-78.69670225,36,63
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU03,4020300,46.8738111,-85.85771892,26,95
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU04,4020300,47.25909228,-86.34813277,26,3
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU05,4020300,46.77547349,-86.54734025,26,3
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU08M,4020300,47.54308249,-86.84220175,26,3
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU10,4020300,47.5139919,-87.54575664,26,83
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU12,4020300,47.83462121,-88.04250274,26,83
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU14,4020300,47.74103475,-88.73714251,26,83
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU16,4020300,47.62144154,-89.46300611,26,131
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU17M,4020300,47.16464982,-89.66041631,26,131
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU18,4020300,47.51378266,-90.1503823,27,31
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU19,4020300,47.36655569,-90.85308684,27,31
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU20B,4020300,46.88166744,-90.28340372,55,3
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU21B,4020300,47.17180143,-87.78443578,26,103
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU22B,4020300,46.80005073,-91.74999573,55,31
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-SU23B,4020300,46.59752289,-84.8035606,26,33
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-2297350,3100101,27.0797222,-82.0070833,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN1,3100101,26.9567167,-82.12945,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN11,3100102,26.9826833,-82.1775,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN12,3100102,26.96315,-82.1668667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN13,3100101,26.95315,-82.1561167,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN2,3100101,26.9611,-82.1302667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN3,3100101,26.95535,-82.1186667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN4,3100101,26.9375333,-82.1004667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN5,3100101,26.9461667,-82.05675,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN6,3100101,26.9587833,-82.1522167,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN7,3100101,26.9588167,-82.1443333,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-MAN8,3100101,26.96195,-82.1314167,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR10,3100101,26.943926,-82.060335,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR11,3100101,26.9579011,-82.0248363,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR12,3100101,26.9869027,-81.9923898,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR13,3100101,27.0233801,-81.989253,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR14,3100101,27.0558224,-81.9910861,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR15,3100101,27.0727585,-82.004641,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR17,3100101,27.0821329,-81.999044,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR18,3100101,27.088901,-81.9938016,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR19,3100101,27.0927695,-81.9829988,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR21,3100101,26.9566773,-82.0452516,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR22,3100101,26.9711241,-82.008383,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR23,3100101,27.0060034,-81.9867806,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR24,3100101,27.0435581,-81.9901767,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR25,3100101,27.0616857,-82.000788,12,27
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-PR9,3100103,26.8994623,-82.120805,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC1,3100101,26.9906667,-81.8948333,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC10,3100101,26.9859833,-81.9369667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC11,3100101,26.9842167,-81.9377833,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC12,3100101,26.9838833,-81.9508333,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC13,3100101,26.9810833,-81.9538667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC14,3100101,26.97715,-81.9665833,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC15,3100101,26.9786833,-81.97395,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC16,3100101,26.9747,-81.9922,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC17,3100101,26.96595,-81.9934833,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC18,3100101,26.9915667,-81.9917,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC19,3100101,26.9658333,-81.9971667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC2,3100101,26.9751667,-81.8876667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC3,3100101,26.9845667,-81.9354667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC4,3100101,26.9854667,-81.9434167,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC5,3100101,26.9795,-81.9591167,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC6,3100101,26.9722,-81.9721667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC7,3100101,26.9800167,-81.9853667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC8,3100101,26.98715,-81.9940667,12,15
FLPRMRWS,Peace River Manasota Regional Water Supply Authority (FL),FLPRMRWS-SC9,3100101,26.9624444,-81.99705,12,15
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-101,4010201,46.6692,-92.7111,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-102A,4010201,46.7053,-92.6311,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-102B,4010201,46.6908,-92.6269,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-103,4010201,46.7358,-92.6094,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-104,4010201,46.7478,-92.6906,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-105,4010201,46.7969,-92.5781,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-106,4010201,46.7158,-92.4869,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-107,4010201,46.7622,-92.6561,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-108,4010201,46.6778,-92.6997,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-109,4010201,46.7364,-92.6944,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-110,4010201,46.7897,-92.6544,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-111,4010201,46.8322,-92.6947,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-112,4010201,46.7269,-92.7019,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-113,4010201,46.7606,-92.5453,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-114A,4010201,46.6989,-92.6564,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-114B,4010201,46.6792,-92.6814,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-115,4010201,46.7006,-92.6861,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-116,4010201,46.7122,-92.4956,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-118,4010201,46.7872,-92.5247,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-119,4010201,46.6939,-92.6444,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-121,4010201,46.7011,-92.7261,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-122,4010201,46.7114,-92.5022,27,17
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-123A,4010201,46.8033,-92.5897,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-123B,4010201,46.7994,-92.5914,27,137
FONDULAC_WQX,Fond du Lac Band of Chippewa (MN),FONDULAC_WQX-124,7030003,46.6731,-92.6028,27,17
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Spring Hill,2070004,39.46731,-77.835181,54,37
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-BC-BCR-01,10050014,47.9706,-108.4635,30,71
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-BC-BCR-02,10050014,47.9555,-108.4014,30,71
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-BC-BWCR-01,10050014,47.9944,-108.4451,30,5
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-BC-BWCR-02,10050014,48.0082,-108.4519,30,5
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-BC-LWCR-01,10050014,47.9689,-108.394,30,71
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-MM-WBCR-02,10050004,48.3584,-108.7157,30,5
FTBLKNAP,Gros Ventre and Assiniboine Tribe (Fort Belknap Indian Res),FTBLKNAP-MM-WBCR-04,10050004,48.399,-108.5251,30,5
