uniqid_huc10,RIP_NWALT12_11_huc10,RIP_NWALT12_12_huc10,RIP_NWALT12_21_huc10,RIP_NWALT12_22_huc10,RIP_NWALT12_23_huc10,RIP_NWALT12_24_huc10,RIP_NWALT12_25_huc10,RIP_NWALT12_26_huc10,RIP_NWALT12_27_huc10,RIP_NWALT12_31_huc10,RIP_NWALT12_32_huc10,RIP_NWALT12_33_huc10,RIP_NWALT12_41_huc10,RIP_NWALT12_43_huc10,RIP_NWALT12_44_huc10,RIP_NWALT12_45_huc10,RIP_NWALT12_46_huc10,RIP_NWALT12_50_huc10,RIP_NWALT12_60_huc10
10509,0.02,0.00,0.57,0.04,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,1.74,5.74,1.06,51.75,38.99,0.00
10510,0.76,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,53.30,0.00,0.30,39.25,6.27,0.00
10511,0.04,1.40,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,10.21,4.19,2.34,35.64,45.89,0.21
10512,0.48,0.01,0.24,0.00,0.03,0.03,0.00,0.00,0.18,0.00,0.00,0.00,0.00,55.64,0.49,0.22,35.09,7.59,0.00
10513,0.44,0.01,0.12,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.15,0.00,0.00,27.40,3.17,3.34,60.74,4.46,0.00
10514,0.01,0.02,0.15,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,8.83,0.89,0.31,57.11,32.59,0.00
10515,0.51,0.02,0.27,0.03,0.00,0.00,0.00,0.01,0.20,0.00,0.00,0.00,0.00,33.00,6.76,1.92,51.03,6.23,0.00
10516,0.56,0.04,0.21,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,19.55,9.20,0.10,67.51,2.66,0.00
10517,0.07,0.00,1.08,0.02,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,1.62,9.86,4.35,41.84,41.04,0.00
10518,13.55,1.09,0.14,0.06,0.01,0.21,0.00,0.01,0.26,0.00,0.01,0.00,0.00,51.97,17.16,6.93,3.28,5.31,0.00
10519,12.24,0.78,0.24,0.02,0.00,0.00,0.00,0.21,0.22,0.00,0.05,0.00,0.00,36.00,5.78,0.09,38.08,6.30,0.00
10520,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,17.88,10.97,4.53,63.92,2.20,0.00
10521,2.24,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.05,38.09,25.95,0.23,22.81,9.42,0.00
10522,1.00,0.16,0.23,0.01,0.00,0.00,0.00,0.03,0.08,0.00,0.18,0.00,0.00,3.97,6.52,0.45,17.98,48.46,20.93
10523,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.01,20.69,0.00,1.78,75.06,2.26,0.00
10524,5.68,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,6.62,3.01,0.23,74.68,9.70,0.00
10525,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,11.39,0.01,0.02,79.73,8.77,0.00
10526,0.08,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,6.26,1.37,1.51,73.84,16.84,0.00
10527,0.72,0.61,0.82,0.03,0.00,0.00,0.12,0.02,0.26,0.01,0.00,0.00,0.00,92.53,0.56,0.14,0.19,3.99,0.00
10528,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,16.87,12.93,0.96,65.94,2.98,0.00
10529,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,2.47,0.00,0.00,90.42,6.87,0.00
10530,0.05,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,38.85,0.30,1.63,53.43,5.38,0.00
10531,2.55,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,2.59,0.04,0.03,88.91,5.61,0.00
10532,1.46,0.27,0.06,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,6.11,1.06,0.15,73.14,17.66,0.00
10533,1.49,0.09,0.45,0.11,0.00,0.02,0.12,0.34,0.37,0.01,0.04,0.00,0.00,88.18,1.64,0.07,0.02,7.05,0.00
10534,0.11,0.01,0.32,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,7.91,3.25,0.67,78.00,9.71,0.00
10535,0.06,0.02,0.48,0.01,0.00,0.00,0.00,0.08,0.11,0.00,0.04,0.00,0.00,5.32,0.24,0.10,77.11,16.44,0.00
10536,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,13.56,9.71,0.37,73.17,2.57,0.00
10537,3.05,0.26,0.05,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,63.63,0.79,0.02,26.87,5.11,0.00
10538,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.48,0.00,0.06,96.86,1.51,0.00
10539,0.59,1.72,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,18.56,0.77,1.47,63.93,12.75,0.00
10540,0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,6.57,0.02,1.90,64.06,27.32,0.00
10541,0.06,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,4.84,2.14,56.27,29.38,4.46
10542,7.55,0.29,0.00,0.00,0.10,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,18.92,0.36,0.11,63.07,9.44,0.00
10543,0.93,0.71,1.27,0.10,0.01,0.01,0.00,0.07,0.35,0.00,0.05,0.00,0.00,0.61,5.39,2.72,38.82,48.96,0.00
10544,0.45,0.47,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,3.81,0.67,14.46,78.37,0.00
10545,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,95.49,3.60,0.00
10546,5.75,0.89,0.33,0.01,0.00,0.03,0.00,0.12,0.27,0.00,0.58,0.00,0.00,45.82,1.37,0.15,34.39,7.85,2.43
10547,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,2.56,4.80,0.59,45.40,46.30,0.00
10548,3.06,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,66.09,3.90,0.77,17.86,7.51,0.00
10549,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,97.69,0.00,1.06,0.68,0.23,0.00
10550,6.68,0.00,0.17,0.06,0.09,0.00,0.00,0.01,0.07,0.00,0.03,0.00,0.00,6.30,1.53,1.55,61.09,22.43,0.00
10551,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.12,0.00,0.73,57.51,6.63,0.00
10552,0.10,0.13,0.09,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.80,5.72,0.86,44.98,47.28,0.00
10553,1.12,0.92,0.24,0.00,0.00,0.10,0.00,0.02,0.08,0.00,0.10,0.00,0.00,11.79,1.32,0.30,22.43,61.58,0.00
10554,1.08,0.41,0.19,0.00,0.01,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,27.97,0.15,0.02,57.71,12.38,0.00
10555,0.33,0.01,0.11,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,67.96,6.95,3.30,4.55,16.60,0.00
10556,0.26,0.00,0.37,0.03,0.00,0.00,0.00,0.05,0.16,0.00,0.16,0.00,0.00,43.09,0.51,5.31,45.43,4.61,0.00
10557,1.92,0.01,0.33,0.06,0.00,0.01,0.12,0.17,0.19,0.06,0.10,0.00,0.00,22.28,7.31,0.05,60.10,7.27,0.00
10558,1.59,1.02,0.26,0.15,0.00,0.06,0.00,0.44,0.37,0.00,0.07,0.00,0.00,64.50,12.73,2.75,4.03,12.02,0.00
10559,0.38,0.00,0.10,0.15,0.00,0.02,0.00,0.13,0.19,0.00,0.02,0.00,0.00,42.86,18.32,1.57,32.71,3.53,0.00
10560,3.24,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,11.59,6.15,0.09,65.74,13.01,0.00
10561,0.10,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,7.44,0.31,0.01,80.58,11.52,0.00
10562,0.91,0.00,0.28,0.03,0.00,0.00,0.00,0.02,0.01,0.00,0.04,0.00,0.00,0.57,0.40,2.97,66.22,12.53,16.01
10563,0.06,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,23.54,0.05,0.45,70.63,4.90,0.00
10564,1.22,0.16,0.37,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,8.30,0.52,0.02,78.26,11.06,0.00
10565,3.68,0.39,0.71,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,43.41,0.35,0.00,40.32,10.93,0.00
10566,0.71,0.16,0.27,0.09,0.00,0.00,0.00,0.11,0.40,0.00,0.02,0.00,0.00,90.86,4.78,0.06,0.15,2.39,0.00
10567,3.31,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,32.31,0.06,0.52,46.85,15.12,0.00
10568,0.05,0.47,0.08,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.06,0.00,0.00,4.98,0.00,0.21,88.91,5.06,0.00
10569,4.61,2.27,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.69,0.00,0.12,19.41,1.55,0.21,58.17,12.63,0.00
10570,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,58.08,0.54,0.57,23.65,16.76,0.00
10571,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,57.25,0.46,0.67,32.95,8.37,0.00
10572,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,23.80,0.72,0.75,59.73,14.91,0.00
10573,0.09,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.14,61.86,36.21,0.00
10574,16.26,4.81,0.51,0.18,0.07,0.00,0.11,0.36,0.29,0.00,0.00,0.00,0.00,31.84,4.95,0.18,27.62,12.82,0.00
10575,11.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,1.24,34.15,1.77,0.03,35.61,15.07,0.00
10576,0.74,0.12,0.24,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,60.56,0.71,0.69,30.86,5.99,0.00
10577,0.08,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,31.98,0.04,0.08,60.61,6.63,0.00
10578,0.07,0.07,1.45,0.37,0.00,0.00,0.00,0.00,1.71,0.00,0.00,0.00,0.00,3.01,0.11,0.00,12.45,80.75,0.00
10579,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00,0.03,71.93,20.23,0.00
10580,0.14,0.00,0.12,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,12.22,0.00,0.17,82.86,4.44,0.00
10581,0.55,0.02,0.80,0.28,0.05,0.00,0.00,0.36,0.17,0.00,0.18,0.06,0.06,48.57,0.33,0.00,42.57,5.98,0.00
10582,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.85,0.28,2.07,40.55,55.94,0.00
10583,1.75,0.23,0.30,0.12,0.00,0.01,0.00,0.11,0.23,0.00,0.31,0.00,0.00,23.61,6.97,0.35,61.18,4.85,0.00
10584,0.03,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,80.47,0.00,2.04,15.70,1.46,0.00
10585,0.08,0.01,0.23,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.61,0.92,3.06,66.94,21.14,0.00
10586,0.03,1.43,0.72,0.08,0.02,0.03,0.00,0.25,0.27,0.00,0.00,0.00,0.00,48.11,0.19,0.30,41.03,7.54,0.00
10587,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,8.28,7.44,1.03,79.80,3.01,0.00
10588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,5.81,19.49,2.85,46.23,25.37,0.00
10589,0.42,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,45.04,14.48,0.05,35.91,3.92,0.00
10590,0.70,0.00,0.76,0.05,0.01,0.00,0.00,0.11,0.13,0.00,0.09,0.00,0.00,43.73,10.43,0.10,39.60,4.29,0.00
10591,0.32,0.02,0.65,0.00,0.00,0.00,0.00,0.01,0.19,0.00,0.08,0.00,0.02,37.53,0.28,0.00,43.71,17.21,0.00
10592,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.50,0.31,0.00
10593,0.23,0.66,0.37,0.02,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,65.69,9.43,3.83,7.25,12.19,0.00
10594,0.31,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,12.68,2.42,0.40,73.63,10.45,0.00
10595,2.65,1.38,0.03,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,12.99,21.66,0.94,52.76,7.42,0.00
10596,0.06,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.55,4.38,0.25,45.75,47.84,0.00
10597,0.44,0.06,0.24,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,8.03,0.00,0.35,65.30,25.56,0.03
10598,2.11,0.12,2.33,5.98,2.66,0.84,2.26,2.36,0.81,0.33,0.00,0.00,0.00,76.73,0.94,0.06,0.04,2.43,0.00
10599,0.26,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,6.48,0.00,0.13,84.17,8.92,0.00
10600,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,35.65,0.02,1.79,57.72,4.34,0.00
10601,4.63,0.18,0.32,1.23,0.00,2.38,1.40,1.71,0.98,0.86,0.11,0.00,0.00,70.62,0.53,0.02,0.01,15.00,0.00
10602,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,9.07,0.03,1.80,82.10,6.83,0.00
10603,0.65,0.03,1.17,0.11,0.07,0.00,0.00,0.01,0.32,0.00,0.05,0.00,0.00,1.84,11.20,0.43,68.23,15.90,0.00
10604,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,0.00,0.22,78.16,8.26,0.00
10605,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,23.00,0.17,0.09,54.72,21.79,0.00
10606,6.10,4.96,0.09,0.00,0.03,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,8.90,0.16,0.31,54.99,24.41,0.00
10607,0.12,0.68,0.02,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,10.55,4.89,0.16,77.54,5.89,0.00
10608,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.02,0.62,90.50,3.49,0.00
10609,1.51,0.55,0.26,0.00,0.06,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,36.28,9.21,0.03,43.61,8.28,0.00
10610,0.05,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,8.62,0.13,2.73,27.97,60.23,0.00
10611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,4.28,2.48,2.31,35.83,55.07,0.00
10612,5.96,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,8.66,3.90,0.06,67.63,13.48,0.00
10613,0.40,0.40,0.36,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,12.92,1.03,2.18,73.37,9.35,0.00
10614,8.82,0.02,0.19,0.00,0.15,0.00,0.00,0.00,0.04,0.00,0.15,0.00,0.00,21.71,0.13,0.00,48.59,20.20,0.00
10615,5.00,1.08,0.31,0.06,0.02,0.00,0.00,0.06,0.41,0.00,0.38,0.00,0.39,31.75,5.16,0.66,38.20,13.53,2.98
10616,0.01,0.00,0.08,0.02,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,13.76,2.32,0.05,42.06,38.83,2.73
10617,0.20,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.30,0.14,0.06,82.55,7.55,0.00
10618,0.04,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,43.60,0.06,0.20,43.66,11.75,0.00
10619,0.20,0.04,1.60,0.46,0.23,0.00,0.51,0.35,0.57,0.02,2.05,0.07,0.25,1.46,1.37,0.07,13.95,76.78,0.00
10620,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.89,0.37,48.72,47.37,0.00
10621,0.01,2.18,0.54,0.04,0.01,0.00,0.00,0.14,0.20,0.00,1.87,0.00,0.00,9.48,2.77,0.96,60.10,21.70,0.00
10622,0.63,0.00,0.38,0.05,0.10,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,94.59,2.20,0.07,0.00,1.56,0.00
10623,1.17,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,30.59,6.51,1.86,52.90,6.74,0.00
10624,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.02,27.20,0.35,0.02,45.82,26.42,0.00
10625,4.04,0.41,0.22,0.05,0.00,0.09,0.00,0.07,0.46,0.00,0.21,0.00,0.00,34.79,37.68,7.96,8.68,5.34,0.00
10626,0.06,0.00,0.23,0.03,0.00,0.00,0.00,0.03,0.08,0.00,0.14,0.00,0.00,23.32,15.43,0.70,39.41,20.55,0.00
10627,0.00,0.00,0.18,0.03,0.00,0.00,0.00,0.16,0.10,0.00,0.07,0.00,0.00,0.39,6.82,0.31,37.29,54.66,0.00
10628,62.54,1.68,0.09,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00,16.40,4.69,0.67,1.48,12.21,0.00
10629,0.15,0.00,0.32,0.04,0.00,0.01,0.00,0.09,0.06,0.00,0.04,0.00,0.00,3.52,0.08,0.00,83.62,12.07,0.00
10630,1.92,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,46.82,35.74,4.40,6.50,4.18,0.00
10631,1.98,5.65,0.00,0.01,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.11,36.62,24.38,4.84,18.95,7.25,0.00
10632,0.04,1.42,0.31,0.00,0.00,0.00,0.00,0.01,0.07,0.00,0.00,0.00,0.00,3.39,2.10,0.79,44.69,47.19,0.00
10633,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.03,0.01,51.89,39.59,0.00
10634,0.01,0.00,0.22,0.01,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,6.52,9.06,0.14,65.29,18.50,0.00
10635,1.32,0.25,0.34,0.01,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,14.97,7.69,0.55,46.60,28.09,0.00
10636,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,15.15,0.07,0.44,77.36,6.44,0.00
10637,1.43,2.30,0.22,0.00,0.00,0.01,0.00,0.01,0.19,0.00,0.04,0.00,0.00,40.99,0.16,0.12,40.07,14.33,0.11
10638,0.17,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,34.87,0.06,1.25,58.78,4.60,0.00
10639,1.03,0.23,0.05,0.02,0.01,0.08,0.00,0.00,0.42,0.00,0.00,0.00,0.00,24.52,42.33,3.21,24.72,2.64,0.74
10640,0.14,0.04,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,0.17,0.35,80.44,14.83,0.00
10641,10.99,1.38,1.01,0.92,0.09,0.13,1.22,0.69,0.68,0.21,0.26,0.00,0.07,37.68,10.37,11.49,13.37,9.42,0.00
10642,0.06,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,30.27,0.52,0.31,57.64,11.06,0.00
10643,5.67,4.49,0.81,0.00,0.03,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,69.83,1.96,2.70,5.98,8.41,0.00
10644,0.34,0.10,0.10,0.01,0.01,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,35.64,0.52,0.22,54.28,8.62,0.00
10645,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.03,0.12,81.65,16.62,0.00
10646,23.54,2.57,0.68,0.00,0.04,0.25,0.00,0.00,0.87,0.00,0.00,0.00,0.01,12.50,8.94,0.24,23.15,27.21,0.00
10647,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.84,35.73,0.28
10648,0.42,0.38,0.16,0.05,0.09,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,65.67,3.07,0.28,18.69,10.91,0.00
10649,0.40,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,5.22,1.52,0.17,86.74,5.79,0.00
10650,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.12,7.94,90.84
10651,0.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,50.21,0.02,0.65,46.79,2.00,0.00
10652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,2.07,97.87,0.00
10653,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,3.52,0.04,2.54,77.62,16.17,0.00
10654,0.45,0.01,0.20,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,52.60,0.00,0.80,41.58,4.28,0.00
10655,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.16,0.17,2.79,80.81,8.01,0.00
10656,4.47,7.76,0.24,0.10,0.00,0.00,0.00,0.13,0.18,0.00,0.00,0.00,0.00,25.02,23.27,0.03,20.13,18.68,0.00
10657,10.11,4.54,0.15,0.02,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,5.14,7.25,0.59,62.19,9.86,0.00
10658,0.25,6.69,0.00,0.01,0.00,0.00,0.00,0.19,0.08,0.00,0.01,0.00,0.00,3.25,5.34,2.91,25.86,55.41,0.00
10659,0.06,0.00,0.28,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.99,0.04,0.92,76.70,19.98,0.00
10660,0.14,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,11.58,0.01,0.00,72.20,15.16,0.00
10661,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,6.86,0.09,0.00,71.00,22.02,0.00
10662,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,1.75,0.39,0.25,69.94,20.39,0.00
10663,0.09,0.05,0.21,0.00,0.00,0.00,0.00,0.01,0.23,0.00,0.21,0.00,0.00,97.57,0.13,0.02,0.00,1.49,0.00
10664,0.63,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,48.02,0.06,0.69,43.41,6.71,0.00
10665,3.82,0.10,0.37,0.00,0.04,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.33,42.27,2.92,1.05,40.97,7.93,0.00
10666,4.78,1.03,1.17,0.18,0.00,0.11,0.00,0.00,0.08,0.00,0.00,0.00,0.00,45.03,1.40,0.62,24.64,20.97,0.00
10667,0.55,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,26.82,3.12,0.96,62.21,6.10,0.00
10668,39.50,1.80,0.53,0.01,0.00,0.00,0.00,0.07,0.29,0.00,0.00,0.00,0.00,38.40,8.62,1.98,5.06,3.74,0.00
10669,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,3.28,0.31,65.97,19.57,0.00
10670,0.02,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,2.01,1.21,1.59,18.06,76.35,0.00
10671,0.03,0.02,0.29,0.01,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,2.57,0.96,0.68,17.26,78.08,0.00
10672,0.27,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,49.34,0.13,0.47,45.28,3.79,0.00
10673,0.24,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,13.16,1.16,0.79,47.11,37.42,0.00
10674,1.09,1.18,0.40,1.33,0.66,1.09,0.04,2.28,0.68,0.54,1.59,0.00,0.00,8.41,0.85,0.15,33.79,45.91,0.00
10675,0.01,0.00,0.65,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,1.77,0.44,2.26,39.99,54.83,0.00
10676,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,0.19,0.08,89.59,6.37,0.00
10677,0.85,0.55,0.19,0.05,0.00,0.04,0.00,0.03,0.28,0.00,0.02,0.00,0.00,63.69,0.89,0.12,26.02,7.27,0.00
10678,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.79,0.51,0.05,83.04,10.53,0.00
10679,6.77,0.01,0.02,0.00,0.10,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,5.37,0.80,0.00,59.50,27.43,0.00
10680,1.19,0.06,0.12,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.07,0.00,13.02,79.85,5.66
10681,0.32,0.38,0.22,0.21,0.02,0.09,0.00,0.58,0.28,0.00,0.12,0.00,0.00,54.30,13.80,9.47,4.39,15.82,0.00
